Year,player,team,bbrefid,namefirst,namelast,suffix
2024,Amed Rosario,TBR,rosaram01,Amed,Rosario,
2024,Amed Rosario,LAD,rosaram01,Amed,Rosario,
2024,Amed Rosario,CIN,rosaram01,Amed,Rosario,
2024,Tyrone Taylor,NYM,tayloty01,Tyrone,Taylor,
2024,Manuel Margot,MIN,margoma01,Manuel,Margot,
2024,Francisco Alvarez,NYM,alvarfr01,Francisco,Alvarez,
2024,Travis d'Arnaud,ATL,darnatr01,Travis,d'Arnaud,
2024,Tyler Fitzgerald,SFG,fitzgty01,Tyler,Fitzgerald,
2024,TJ Friedl,CIN,friedtj01,TJ,Friedl,
2024,Kyle Tucker,HOU,tuckeky01,Kyle,Tucker,
2024,Jake Rogers,DET,rogerja03,Jake,Rogers,
2024,Miguel Rojas,LAD,rojasmi02,Miguel,Rojas,
2024,Bo Bichette,TOR,bichebo01,Bo,Bichette,
2024,James Wood,WSN,woodja03,James,Wood,
2024,Nick Fortes,MIA,forteni01,Nick,Fortes,
2024,Whit Merrifield,PHI,merriwh01,Whit,Merrifield,
2024,Whit Merrifield,ATL,merriwh01,Whit,Merrifield,
2024,Michael Siani,STL,sianimi01,Michael,Siani,
2024,Adam Duvall,ATL,duvalad01,Adam,Duvall,
2024,Royce Lewis,MIN,lewisro02,Royce,Lewis,
2024,Zach McKinstry,DET,mckinza01,Zach,McKinstry,
2024,Danny Jansen,TOR,janseda01,Danny,Jansen,
2024,Danny Jansen,BOS,janseda01,Danny,Jansen,
2024,Miguel Andujar,OAK,andujmi01,Miguel,Andujar,
2024,Eddie Rosario,WSN,rosared01,Eddie,Rosario,
2024,Eddie Rosario,ATL,rosared01,Eddie,Rosario,
2024,David Hamilton,BOS,hamilda03,David,Hamilton,
2024,Richie Palacios,TBR,palacri01,Richie,Palacios,
2024,Christian Vázquez,MIN,vazquch01,Christian,Vázquez,
2024,Christian Yelich,MIL,yelicch01,Christian,Yelich,
2024,Kevin Pillar,CHW,pillake01,Kevin,Pillar,
2024,Kevin Pillar,LAA,pillake01,Kevin,Pillar,
2024,Joey Meneses,WSN,menesjo01,Joey,Meneses,
2024,Carson Kelly,DET,kellyca02,Carson,Kelly,
2024,Carson Kelly,TEX,kellyca02,Carson,Kelly,
2024,Kevin Newman,ARI,newmake01,Kevin,Newman,
2024,Donovan Solano,SDP,solando01,Donovan,Solano,
2024,Ramón Laureano,CLE,laurera01,Ramón,Laureano,
2024,Ramón Laureano,ATL,laurera01,Ramón,Laureano,
2024,Rob Refsnyder,BOS,refsnro01,Rob,Refsnyder,
2024,Dominic Smith,CIN,smithdo02,Dominic,Smith,
2024,Luis Rengifo,LAA,rengilu01,Luis,Rengifo,
2024,Xavier Edwards,MIA,edwarxa01,Xavier,Edwards,
2024,Ildemaro Vargas,WSN,vargail01,Ildemaro,Vargas,
2024,Emmanuel Rivera,BAL,riverem01,Emmanuel,Rivera,
2024,Edouard Julien,MIN,julieed01,Edouard,Julien,
2024,Ramón Urías,BAL,uriasra01,Ramón,Urías,
2024,Michael A. Taylor,PIT,taylomi02,Michael,Taylor,
2024,Luis Campusano,SDP,campulu01,Luis,Campusano,
2024,Parker Meadows,DET,meadopa01,Parker,Meadows,
2024,Nolan Jones,COL,jonesno01,Nolan,Jones,
2024,Kerry Carpenter,DET,carpeke01,Kerry,Carpenter,
2024,Víctor Robles,WSN,roblevi01,Víctor,Robles,
2024,Víctor Robles,SEA,roblevi01,Víctor,Robles,
2024,Adam Frazier,KCR,fraziad01,Adam,Frazier,
2024,Max Muncy,LAD,muncyma01,Max,Muncy,
2024,Jose Iglesias,NYM,iglesjo01,Jose,Iglesias,
2024,Javier Báez,DET,baezja01,Javier,Báez,
2024,Ezequiel Durán,TEX,duranez01,Ezequiel,Durán,
2024,Joey Bart,PIT,bartjo01,Joey,Bart,
2024,Jacob Stallings,COL,stallja01,Jacob,Stallings,
2024,Kevin Kiermaier,TOR,kiermke01,Kevin,Kiermaier,
2024,Kevin Kiermaier,LAD,kiermke01,Kevin,Kiermaier,
2024,Gary Sánchez,MIL,sanchga02,Gary,Sánchez,
2024,Randal Grichuk,ARI,grichra01,Randal,Grichuk,
2024,Vidal Bruján,MIA,brujavi01,Vidal,Bruján,
2024,Tyler Nevin,OAK,nevinty01,Tyler,Nevin,
2024,Jack Suwinski,PIT,suwinja01,Jack,Suwinski,
2024,Nick Gordon,MIA,gordoni01,Nick,Gordon,
2024,Victor Caratini,HOU,caratvi01,Victor,Caratini,
2024,Edmundo Sosa,PHI,sosaed01,Edmundo,Sosa,
2024,Jonah Bride,MIA,bridejo01,Jonah,Bride,
2024,Brett Wisely,SFG,wiselbr01,Brett,Wisely,
2024,Chas McCormick,HOU,mccorch01,Chas,McCormick,
2024,Nick Senzel,WSN,senzeni01,Nick,Senzel,
2024,Nick Senzel,CHW,senzeni01,Nick,Senzel,
2024,Dylan Carlson,STL,carlsdy01,Dylan,Carlson,
2024,Dylan Carlson,TBR,carlsdy01,Dylan,Carlson,
2024,Sean Murphy,ATL,murphse01,Sean,Murphy,
2024,Kyle Higashioka,SDP,higasky01,Kyle,Higashioka,
2024,Joey Loperfido,HOU,loperjo01,Joey,Loperfido,
2024,Joey Loperfido,TOR,loperjo01,Joey,Loperfido,
2024,Matt Wallner,MIN,wallnma01,Matt,Wallner,
2024,Joey Gallo,WSN,gallojo01,Joey,Gallo,
2024,David Peralta,SDP,peralda01,David,Peralta,
2024,Iván Herrera,STL,herreiv01,Iván,Herrera,
2024,Jason Heyward,LAD,heywaja01,Jason,Heyward,
2024,Jason Heyward,HOU,heywaja01,Jason,Heyward,
2024,Austin Martin,MIN,martiau01,Austin,Martin,
2024,Austin Hays,BAL,haysau01,Austin,Hays,
2024,Austin Hays,PHI,haysau01,Austin,Hays,
2024,Willie Calhoun,LAA,calhowi01,Willie,Calhoun,
2024,Taylor Walls,TBR,wallsta01,Taylor,Walls,
2024,Juan Yepez,WSN,yepezju01,Juan,Yepez,
2024,Elehuris Montero,COL,monteel01,Elehuris,Montero,
2024,Chris Taylor,LAD,tayloch03,Chris,Taylor,
2024,Harold Ramírez,TBR,ramirha02,Harold,Ramírez,
2024,Harold Ramírez,WSN,ramirha02,Harold,Ramírez,
2024,Robbie Grossman,CHW,grossro01,Robbie,Grossman,
2024,Robbie Grossman,TEX,grossro01,Robbie,Grossman,
2024,Robbie Grossman,KCR,grossro01,Robbie,Grossman,
2024,Andy Ibáñez,DET,ibanean01,Andy,Ibáñez,
2024,Triston Casas,BOS,casastr01,Triston,Casas,
2024,Yasmani Grandal,PIT,grandya01,Yasmani,Grandal,
2024,Kyle Farmer,MIN,farmeky01,Kyle,Farmer,
2024,Wilmer Flores,SFG,florewi01,Wilmer,Flores,
2024,Noelvi Marté,CIN,marteno01,Noelvi,Marté,
2024,Tim Anderson,MIA,anderti01,Tim,Anderson,
2024,Dominic Fletcher,CHW,fletcdo01,Dominic,Fletcher,
2024,Anthony Rendon,LAA,rendoan01,Anthony,Rendon,
2024,Miguel Vargas,LAD,vargami01,Miguel,Vargas,
2024,Miguel Vargas,CHW,vargami01,Miguel,Vargas,
2024,Jose Trevino,NYY,trevijo01,Jose,Trevino,
2024,Stuart Fairchild,CIN,faircst01,Stuart,Fairchild,
2024,Garrett Hampson,KCR,hampsga01,Garrett,Hampson,
2024,Justyn-Henry Malloy,DET,malloju02,Justyn-Henry,Malloy,
2024,Nelson Velázquez,KCR,velazne01,Nelson,Velázquez,
2024,DJ LeMahieu,NYY,lemahdj01,DJ,LeMahieu,
2024,Nick Ahmed,SFG,ahmedni01,Nick,Ahmed,
2024,Nick Ahmed,LAD,ahmedni01,Nick,Ahmed,
2024,Nick Ahmed,SDP,ahmedni01,Nick,Ahmed,
2024,Addison Barger,TOR,bargead01,Addison,Barger,
2024,Hunter Goodman,COL,goodmhu01,Hunter,Goodman,
2024,Garrett Mitchell,MIL,mitchga01,Garrett,Mitchell,
2024,Cavan Biggio,TOR,biggica01,Cavan,Biggio,
2024,Cavan Biggio,LAD,biggica01,Cavan,Biggio,
2024,Cavan Biggio,ATL,biggica01,Cavan,Biggio,
2024,Enmanuel Valdéz,BOS,valdeen01,Enmanuel,Valdéz,
2024,Ronald Acuña Jr.,ATL,acunaro01,Ronald,Acuña,Jr.
2024,Daniel Schneemann,CLE,schneda04,Daniel,Schneemann,
2024,Pedro Pagés,STL,pagespe02,Pedro,Pagés,
2024,Romy González,BOS,gonzaro01,Romy,González,
2024,Tyler Soderstrom,OAK,soderty01,Tyler,Soderstrom,
2024,Austin Slater,SFG,slateau01,Austin,Slater,
2024,Austin Slater,CIN,slateau01,Austin,Slater,
2024,Austin Slater,BAL,slateau01,Austin,Slater,
2024,Trey Lipscomb,WSN,lipsctr01,Trey,Lipscomb,
2024,Leo Jiménez,TOR,jimenle01,Leo,Jiménez,
2024,Trent Grisham,NYY,grishtr01,Trent,Grisham,
2024,Kyle Stowers,BAL,stoweky01,Kyle,Stowers,
2024,Kyle Stowers,MIA,stoweky01,Kyle,Stowers,
2024,Jackson Holliday,BAL,hollija01,Jackson,Holliday,
2024,Jorge Mateo,BAL,mateojo01,Jorge,Mateo,
2024,Travis Jankowski,TEX,jankotr01,Travis,Jankowski,
2024,Jhonkensy Noel,CLE,noeljh01,Jhonkensy,Noel,
2024,Edward Olivares,PIT,olivaed02,Edward,Olivares,
2024,DJ Stewart,NYM,stewadj01,DJ,Stewart,
2024,Connor Norby,BAL,norbyco01,Connor,Norby,
2024,Connor Norby,MIA,norbyco01,Connor,Norby,
2024,Corey Julks,CHW,julksco01,Corey,Julks,
2024,Dominic Canzone,SEA,canzodo01,Dominic,Canzone,
2024,Josh Jung,TEX,jungjo01,Josh,Jung,
2024,Luis Guillorme,ARI,guilllu01,Luis,Guillorme,
2024,Daz Cameron,OAK,camerda01,Daz,Cameron,
2024,Matt Thaiss,LAA,thaisma01,Matt,Thaiss,
2024,Blaze Alexander,ARI,alexabl01,Blaze,Alexander,
2024,Brooks Lee,MIN,leebr02,Brooks,Lee,
2024,Jordan Beck,COL,beckjo01,Jordan,Beck,
2024,Cristian Pache,PHI,pachecr01,Cristian,Pache,
2024,Cristian Pache,BAL,pachecr01,Cristian,Pache,
2024,Cristian Pache,MIA,pachecr01,Cristian,Pache,
2024,Alex Kirilloff,MIN,kirilal01,Alex,Kirilloff,
2024,Ben Rice,NYY,ricebe01,Ben,Rice,
2024,Jordan Walker,STL,walkejo02,Jordan,Walker,
2024,Junior Caminero,TBR,caminju01,,Caminero,
2024,Derek Hill,TEX,hillde01,Derek,Hill,
2024,Derek Hill,SFG,hillde01,Derek,Hill,
2024,Derek Hill,MIA,hillde01,Derek,Hill,
2024,Brett Baty,NYM,batybr01,Brett,Baty,
2024,Ángel Martínez,CLE,martian02,Ángel,Martínez,
2024,José Tena,CLE,tenajo01,José,Tena,
2024,José Tena,WSN,tenajo01,José,Tena,
2024,Nick Martini,CIN,martini02,Nick,Martini,
2024,Evan Carter,TEX,carteev01,Evan,Carter,
2024,Gabriel Arias,CLE,ariasga01,Gabriel,Arias,
2024,Sam Hilliard,COL,hillisa01,Sam,Hilliard,
2024,Jung Hoo Lee,SFG,leeju01,Jung,Lee,
2024,Reese McGuire,BOS,mcguire01,Reese,McGuire,
2024,Pavin Smith,ARI,smithpa04,Pavin,Smith,
2024,Matt Carpenter,STL,carpema01,Matt,Carpenter,
2024,Kyle McCann,OAK,mccanky01,Kyle,McCann,
2024,J.D. Davis,OAK,davisjd01,J.D.,Davis,
2024,J.D. Davis,NYY,davisjd01,J.D.,Davis,
2024,Austin Barnes,LAD,barneau01,Austin,Barnes,
2024,Kyle Manzardo,CLE,manzaky01,Kyle,Manzardo,
2024,Luis Matos,SFG,matoslu02,Luis,Matos,
2024,James Outman,LAD,outmaja01,James,Outman,
2024,Tyler Wade,SDP,wadety01,Tyler,Wade,
2024,Kris Bryant,COL,bryankr01,Kris,Bryant,
2024,Alex Jackson,TBR,jacksal02,Alex,Jackson,
2024,Victor Scott II,STL,scottvi01,Victor,Scott,II
2024,Luke Maile,CIN,mailelu01,Luke,Maile,
2024,Tommy Edman,LAD,edmanto01,Tommy,Edman,
2024,Martín Maldonado,CHW,maldoma01,Martín,Maldonado,
2024,Christian Bethancourt,MIA,bethach01,Christian,Bethancourt,
2024,Christian Bethancourt,CHC,bethach01,Christian,Bethancourt,
2024,Austin Hedges,CLE,hedgeau01,Austin,Hedges,
2024,Jonathan Aranda,TBR,arandjo01,Jonathan,Aranda,
2024,Andruw Monasterio,MIL,monasan01,Andruw,Monasterio,
2024,Danny Mendick,CHW,mendida01,Danny,Mendick,
2024,Tomás Nido,NYM,nidoto01,Tomás,Nido,
2024,Tomás Nido,CHC,nidoto01,Tomás,Nido,
2024,Darell Hernaiz,OAK,hernada04,Darell,Hernaiz,
2024,Dairon Blanco,KCR,blancda02,Dairon,Blanco,
2024,Andrés Chaparro,WSN,chapaan01,Andrés,Chaparro,
2024,Dylan Crews,WSN,crewsdy01,Dylan,Crews,
2024,Curtis Mead,TBR,meadcu01,Curtis,Mead,
2024,Riley Adams,WSN,adamsri03,Riley,Adams,
2024,Grant McCray,SFG,mccragr01,Grant,McCray,
2024,Mike Trout,LAA,troutmi01,Mike,Trout,
2024,Curt Casali,SFG,casalcu01,Curt,Casali,
